16, 0, 0.7690650224685669
16, 1, 0.748717188835144
16, 2, 0.7290197014808655
16, 3, 0.7075848579406738
16, 4, 0.6921961903572083
16, 5, 0.6853597164154053
16, 6, 0.6706687808036804
16, 7, 0.6622632741928101
16, 8, 0.6506274342536926
16, 9, 0.6433119773864746
16, 10, 0.633125364780426
16, 11, 0.6259326934814453
16, 12, 0.6232401132583618
16, 13, 0.6168354153633118
16, 14, 0.6087478399276733
16, 15, 0.5991159081459045
16, 16, 0.5948245525360107
16, 17, 0.5901122689247131
16, 18, 0.5807738304138184
16, 19, 0.5727217793464661
16, 20, 0.565843939781189
16, 21, 0.5633227825164795
16, 22, 0.5580192804336548
16, 23, 0.5471290349960327
16, 24, 0.5433183908462524
16, 25, 0.5405651330947876
16, 26, 0.5333023071289062
16, 27, 0.526283323764801
16, 28, 0.5233579277992249
16, 29, 0.5131825804710388
16, 30, 0.5138933062553406
16, 31, 0.5093494057655334
16, 32, 0.5005673766136169
16, 33, 0.496541827917099
16, 34, 0.49211469292640686
16, 35, 0.4882003366947174
16, 36, 0.48232096433639526
16, 37, 0.4766671061515808
16, 38, 0.4746233820915222
16, 39, 0.46674150228500366
16, 40, 0.4631895422935486
16, 41, 0.45830318331718445
16, 42, 0.45539572834968567
16, 43, 0.4483381509780884
16, 44, 0.4457132816314697
16, 45, 0.4414668679237366
16, 46, 0.436509907245636
16, 47, 0.4348306953907013
16, 48, 0.4284195899963379
16, 49, 0.4226776659488678
16, 50, 0.4215155243873596
16, 51, 0.4134410619735718
16, 52, 0.41024020314216614
16, 53, 0.4086057245731354
16, 54, 0.4025951623916626
16, 55, 0.4006364047527313
16, 56, 0.3949216604232788
16, 57, 0.3906388580799103
16, 58, 0.38846680521965027
16, 59, 0.382129967212677
16, 60, 0.3797387182712555
16, 61, 0.3759421706199646
16, 62, 0.3739837408065796
16, 63, 0.36907780170440674
16, 64, 0.3644607365131378
16, 65, 0.3617075979709625
16, 66, 0.3583308458328247
16, 67, 0.35394227504730225
16, 68, 0.35049211978912354
16, 69, 0.3491201102733612
16, 70, 0.3436216711997986
16, 71, 0.3406270146369934
16, 72, 0.3388209939002991
16, 73, 0.3327745497226715
16, 74, 0.3305794298648834
16, 75, 0.3288465738296509
16, 76, 0.32495391368865967
16, 77, 0.32322707772254944
16, 78, 0.31889498233795166
16, 79, 0.31571727991104126
16, 80, 0.3107565641403198
16, 81, 0.3077836334705353
16, 82, 0.3051240146160126
16, 83, 0.30282074213027954
16, 84, 0.3004615604877472
16, 85, 0.2987355589866638
16, 86, 0.2933019697666168
16, 87, 0.2954709231853485
16, 88, 0.28985944390296936
16, 89, 0.2833523154258728
16, 90, 0.2854245603084564
16, 91, 0.28160908818244934
16, 92, 0.28041207790374756
