32, 0, 4.46600307117809
32, 1, 4.236916433681142
32, 2, 3.615511894226074
32, 3, 3.4611678340218286
32, 4, 3.4184632951563056
32, 5, 3.402540250258012
32, 6, 3.3896277167580346
32, 7, 3.378279295834628
32, 8, 3.37096998908303
32, 9, 3.3742092739452016
32, 10, 3.360691612417048
32, 11, 3.358474232933738
32, 12, 3.3618674061515113
32, 13, 3.356486775658347
32, 14, 3.351166183298284
32, 15, 3.3550659309734
32, 16, 3.3514948324723677
32, 17, 3.3552689335562964
32, 18, 3.350180820985274
32, 19, 3.345616253939542
32, 20, 3.3462387431751597
32, 21, 3.344054200432517
32, 22, 3.343379259109497
32, 23, 3.342623905702071
32, 24, 3.348040602423928
32, 25, 3.339381044561213
32, 26, 3.343233108520508
32, 27, 3.3400203097950327
32, 28, 3.339787006378174
32, 29, 3.3447087461298164
64, 0, 4.443211338736794
64, 1, 4.169307643716985
64, 2, 3.587140278382735
64, 3, 3.452454458583485
64, 4, 3.4173400835557417
64, 5, 3.3978012691844595
64, 6, 3.3903517723083496
64, 7, 3.3771830905567515
64, 8, 3.373865474354137
64, 9, 3.365378986705433
64, 10, 3.364213293248957
64, 11, 3.35942099311135
64, 12, 3.3579679185693916
64, 13, 3.3559549288316206
64, 14, 3.3534833734685723
64, 15, 3.3491048379377886
64, 16, 3.349413286555897
64, 17, 3.349300341172652
64, 18, 3.3473358154296875
64, 19, 3.3498511531136255
64, 20, 3.3447454192421655
64, 21, 3.343581134622747
64, 22, 3.344730572267012
64, 23, 3.346964467655529
64, 24, 3.3396725437857886
64, 25, 3.3399182232943447
64, 26, 3.341346589001742
64, 27, 3.3444085988131436
64, 28, 3.3399461182680996
64, 29, 3.340341264551336
128, 0, 4.412653966383501
128, 1, 3.9850413365797563
128, 2, 3.5323488495566626
128, 3, 3.4506220384077593
128, 4, 3.419515761462125
128, 5, 3.4073090119795366
128, 6, 3.3893615115772593
128, 7, 3.3820598125457764
128, 8, 3.378058368509466
128, 9, 3.374717192216353
128, 10, 3.3672734824093906
128, 11, 3.3661730722947554
128, 12, 3.3642888502641157
128, 13, 3.35678768157959
128, 14, 3.352115262638439
128, 15, 3.354873700575395
128, 16, 3.3535403338345615
128, 17, 3.3512827916578813
128, 18, 3.3530444231900303
128, 19, 3.348119865764271
128, 20, 3.347367373379794
128, 21, 3.345338062806563
128, 22, 3.3494001518596304
128, 23, 3.345882914283059
128, 24, 3.3436565182425757
128, 25, 3.347982580011541
128, 26, 3.3424955281344326
128, 27, 3.347877957604148
128, 28, 3.3460851149125532
128, 29, 3.3396519314159048
256, 0, 4.434431552886963
256, 1, 4.055174199017611
256, 2, 3.5314287922599097
256, 3, 3.4518921808762983
256, 4, 3.417697711424394
256, 5, 3.4026177579706367
256, 6, 3.3929851922121914
256, 7, 3.38502777706493
256, 8, 3.3758234760978003
256, 9, 3.3695577708157627
256, 10, 3.36562087319114
256, 11, 3.363456292585893
256, 12, 3.3599776354703037
256, 13, 3.360204913399436
256, 14, 3.3551468632437964
256, 15, 3.3531626137820156
256, 16, 3.349955537102439
256, 17, 3.3505935018712822
256, 18, 3.344869440252131
256, 19, 3.3459592299027876
256, 20, 3.3533181710676714
256, 21, 3.3473461974750864
256, 22, 3.3446837338534268
256, 23, 3.3450143337249756
256, 24, 3.345528927716342
256, 25, 3.3462251749905674
256, 26, 3.3456309491937812
256, 27, 3.3436433618718926
256, 28, 3.341680873524059
256, 29, 3.3428402813998135
512, 0, 4.43704232302579
512, 1, 4.130476583134044
512, 2, 3.581755681471391
512, 3, 3.4682648181915283
512, 4, 3.423177393999967
512, 5, 3.4103539856997402
512, 6, 3.392264257777821
512, 7, 3.386458852074363
512, 8, 3.3771427761424673
512, 9, 3.375022064555775
512, 10, 3.3704566088589756
512, 11, 3.3694754513827236
512, 12, 3.36116023497148
512, 13, 3.360253680836071
512, 14, 3.3564252853393555
512, 15, 3.355441917072643
512, 16, 3.353480274027044
512, 17, 3.356110594489358
512, 18, 3.3491520448164507
512, 19, 3.3431368524378
512, 20, 3.3503226150165903
512, 21, 3.34584041075273
512, 22, 3.3521106243133545
512, 23, 3.3419554233551025
512, 24, 3.347561012614857
512, 25, 3.346116694537076
512, 26, 3.345707654953003
512, 27, 3.3405268625779585
512, 28, 3.34178766337308
512, 29, 3.342687390067361
